initial_FB,initial_BM,id,#FB,#BM,day,exp,FB_type,collagen,plate,change_medium,strain,outlier,medium
100,100000,100_100000,94,5877.0,3,86,nmf,poly,96,0,balb,0,dmem10
1000,0,1000_0,17,0.0,3,86,nmf,poly,96,0,balb,0,dmem10
1000,100,1000_100,26,6.0,3,86,nmf,poly,96,0,balb,0,dmem10
1000,1000,1000_1000,16,51.0,3,86,nmf,poly,96,0,balb,0,dmem10
1000,10000,1000_10000,18,615.0,3,86,nmf,poly,96,0,balb,0,dmem10
1000,100000,1000_100000,329,4665.0,3,86,nmf,poly,96,0,balb,0,dmem10
10000,0,10000_0,1614,0.0,3,86,nmf,poly,96,0,balb,0,dmem10
10000,100,10000_100,1380,38.0,3,86,nmf,poly,96,0,balb,0,dmem10
10000,1000,10000_1000,1091,223.0,3,86,nmf,poly,96,0,balb,0,dmem10
10000,10000,10000_10000,2394,2114.0,3,86,nmf,poly,96,0,balb,0,dmem10
10000,100000,10000_100000,3919,6502.0,3,86,nmf,poly,96,0,balb,0,dmem10
0,100,0_100,0,100.0,0,86,nmf,poly,96,0,balb,0,dmem10
0,1000,0_1000,0,1000.0,0,86,nmf,poly,96,0,balb,0,dmem10
0,10000,0_10000,0,10000.0,0,86,nmf,poly,96,0,balb,0,dmem10
0,100000,0_100000,0,100000.0,0,86,nmf,poly,96,0,balb,0,dmem10
100,0,100_0,100,0.0,0,86,nmf,poly,96,0,balb,0,dmem10
100,100,100_100,100,100.0,0,86,nmf,poly,96,0,balb,0,dmem10
100,1000,100_1000,100,1000.0,0,86,nmf,poly,96,0,balb,0,dmem10
100,10000,100_10000,100,10000.0,0,86,nmf,poly,96,0,balb,0,dmem10
100,100000,100_100000,100,100000.0,0,86,nmf,poly,96,0,balb,0,dmem10
1000,0,1000_0,1000,0.0,0,86,nmf,poly,96,0,balb,0,dmem10
1000,100,1000_100,1000,100.0,0,86,nmf,poly,96,0,balb,0,dmem10
1000,1000,1000_1000,1000,1000.0,0,86,nmf,poly,96,0,balb,0,dmem10
1000,10000,1000_10000,1000,10000.0,0,86,nmf,poly,96,0,balb,0,dmem10
1000,100000,1000_100000,1000,100000.0,0,86,nmf,poly,96,0,balb,0,dmem10
10000,0,10000_0,10000,0.0,0,86,nmf,poly,96,0,balb,0,dmem10
10000,100,10000_100,10000,100.0,0,86,nmf,poly,96,0,balb,0,dmem10
10000,1000,10000_1000,10000,1000.0,0,86,nmf,poly,96,0,balb,0,dmem10
10000,10000,10000_10000,10000,10000.0,0,86,nmf,poly,96,0,balb,0,dmem10
10000,100000,10000_100000,10000,100000.0,0,86,nmf,poly,96,0,balb,0,dmem10
300000,100,300000_100,8892,2376.0,3,88,fat,1,6,3,balb,0,dmem10
300000,1000,300000_1000,7573,672.0,3,88,fat,1,6,3,balb,0,dmem10
300000,10000,300000_10000,8385,1714.0,3,88,fat,1,6,3,balb,0,dmem10
300000,1000,300000_1000,9639,3780.0,7,88,fat,1,6,3,balb,0,dmem10
300000,10000,300000_10000,9183,14293.0,7,88,fat,1,6,3,balb,0,dmem10
300000,100,300000_100,7051,293.0,3,89,fat,1,6,3,balb,0,dmem10
300000,1000,300000_1000,9657,615.0,3,89,fat,1,6,3,balb,0,dmem10
300000,10000,300000_10000,7459,1353.0,3,89,fat,1,6,3,balb,0,dmem10
300000,100,300000_100,9239,1656.0,7,89,fat,1,6,3,balb,0,dmem10
300000,1000,300000_1000,7900,2286.0,7,89,fat,1,6,3,balb,0,dmem10
300000,10000,300000_10000,9942,10063.0,7,89,fat,1,6,3,balb,0,dmem10
300000,100,300000_100,102711,7717.0,3,90,lung,1,6,3,balb,0,dmem10
300000,1000,300000_1000,84178,9709.0,3,90,lung,1,6,3,balb,0,dmem10
300000,10000,300000_10000,69301,11379.0,3,90,lung,1,6,3,balb,0,dmem10
300000,100,300000_100,69639,26662.0,7,90,lung,1,6,3,balb,0,dmem10
300000,1000,300000_1000,59465,29052.0,7,90,lung,1,6,3,balb,0,dmem10
300000,10000,300000_10000,68084,50782.0,7,90,lung,1,6,3,balb,0,dmem10
300000,100,300000_100,85497,30479.0,3,91,lung,1,6,3,balb,0,dmem10
300000,1000,300000_1000,72066,21351.0,3,91,lung,1,6,3,balb,0,dmem10
300000,10000,300000_10000,106876,34162.0,3,91,lung,1,6,3,balb,0,dmem10
300000,100,300000_100,114042,101370.0,7,91,lung,1,6,3,balb,0,dmem10
300000,1000,300000_1000,69594,59675.0,7,91,lung,1,6,3,balb,0,dmem10
300000,10000,300000_10000,76071,91314.0,7,91,lung,1,6,3,balb,0,dmem10
300000,100,300000_100,62659,20126.0,7,92,lung,1,6,3,balb,0,dmem10
300000,1000,300000_1000,79037,24592.0,7,92,lung,1,6,3,balb,0,dmem10
300000,10000,300000_10000,88704,40055.0,7,92,lung,1,6,3,balb,0,dmem10
300000,100,300000_100,137786,13166.0,3,92,lung,1,6,3,balb,0,dmem10
300000,1000,300000_1000,107227,9786.0,3,92,lung,1,6,3,balb,0,dmem10
300000,10000,300000_10000,86261,10763.0,3,92,lung,1,6,3,balb,0,dmem10
300000,100,300000_100,81987,805.0,3,93,nmf,1,6,3,balb,0,dmem10
300000,1000,300000_1000,67041,499.0,3,93,nmf,1,6,3,balb,0,dmem10
300000,10000,300000_10000,64710,5156.0,3,93,nmf,1,6,3,balb,0,dmem10
300000,100,300000_100,115609,7625.0,7,93,nmf,1,6,3,balb,0,dmem10
300000,1000,300000_1000,114530,19886.0,7,93,nmf,1,6,3,balb,0,dmem10
300000,10000,300000_10000,81566,73772.0,7,93,nmf,1,6,3,balb,0,dmem10
300000,100,300000_100,65712,1151.0,3,94,nmf,1,6,3,balb,0,dmem10
300000,1000,300000_1000,118451,1223.0,3,94,nmf,1,6,3,balb,0,dmem10
300000,10000,300000_10000,126994,7135.0,3,94,nmf,1,6,3,balb,0,dmem10
300000,100,300000_100,154668,13067.0,7,94,nmf,1,6,3,balb,0,dmem10
300000,1000,300000_1000,135404,30474.0,7,94,nmf,1,6,3,balb,0,dmem10
300000,10000,300000_10000,109350,112135.0,7,94,nmf,1,6,3,balb,0,dmem10
300000,100,300000_100,300000,100.0,0,88,fat,1,6,3,balb,0,dmem10
300000,1000,300000_1000,300000,1000.0,0,88,fat,1,6,3,balb,0,dmem10
300000,10000,300000_10000,300000,10000.0,0,88,fat,1,6,3,balb,0,dmem10
300000,100,300000_100,300000,100.0,0,89,fat,1,6,3,balb,0,dmem10
300000,1000,300000_1000,300000,1000.0,0,89,fat,1,6,3,balb,0,dmem10
300000,10000,300000_10000,300000,10000.0,0,89,fat,1,6,3,balb,0,dmem10
300000,100,300000_100,300000,100.0,0,90,lung,1,6,3,balb,0,dmem10
300000,1000,300000_1000,300000,1000.0,0,90,lung,1,6,3,balb,0,dmem10
300000,10000,300000_10000,300000,10000.0,0,90,lung,1,6,3,balb,0,dmem10
300000,100,300000_100,300000,100.0,0,91,lung,1,6,3,balb,0,dmem10
300000,1000,300000_1000,300000,1000.0,0,91,lung,1,6,3,balb,0,dmem10
300000,10000,300000_10000,300000,10000.0,0,91,lung,1,6,3,balb,0,dmem10
300000,100,300000_100,300000,100.0,0,92,lung,1,6,3,balb,0,dmem10
300000,1000,300000_1000,300000,1000.0,0,92,lung,1,6,3,balb,0,dmem10
300000,10000,300000_10000,300000,10000.0,0,92,lung,1,6,3,balb,0,dmem10
300000,100,300000_100,300000,100.0,0,93,nmf,1,6,3,balb,0,dmem10
300000,1000,300000_1000,300000,1000.0,0,93,nmf,1,6,3,balb,0,dmem10
300000,10000,300000_10000,300000,10000.0,0,93,nmf,1,6,3,balb,0,dmem10
300000,100,300000_100,300000,100.0,0,94,nmf,1,6,3,balb,0,dmem10
300000,1000,300000_1000,300000,1000.0,0,94,nmf,1,6,3,balb,0,dmem10
300000,10000,300000_10000,300000,10000.0,0,94,nmf,1,6,3,balb,0,dmem10
100,0,100_0,17,0.0,3,95,nmf,1,96,0,balb,0,cm10
100,100,100_100,22,3.0,3,95,nmf,1,96,0,balb,0,cm10
100,1000,100_1000,29,36.0,3,95,nmf,1,96,0,balb,0,cm10
100,10000,100_10000,30,187.0,3,95,nmf,1,96,0,balb,0,cm10
100,100000,100_100000,147,310.0,3,95,nmf,1,96,0,balb,0,cm10
1000,0,1000_0,123,0.0,3,95,nmf,1,96,0,balb,0,cm10
1000,100,1000_100,260,8.0,3,95,nmf,1,96,0,balb,0,cm10
1000,1000,1000_1000,209,40.0,3,95,nmf,1,96,0,balb,0,cm10
1000,10000,1000_10000,496,575.0,3,95,nmf,1,96,0,balb,0,cm10
1000,100000,1000_100000,1947,1050.0,3,95,nmf,1,96,0,balb,0,cm10
10000,0,10000_0,2342,0.0,3,95,nmf,1,96,0,balb,0,cm10
10000,100,10000_100,2265,92.0,3,95,nmf,1,96,0,balb,0,cm10
10000,1000,10000_1000,1454,543.0,3,95,nmf,1,96,0,balb,0,cm10
10000,10000,10000_10000,2801,3043.0,3,95,nmf,1,96,0,balb,0,cm10
10000,100000,10000_100000,5047,2794.0,3,95,nmf,1,96,0,balb,0,cm10
100000,100,100000_100,3162,5.0,3,95,nmf,1,96,0,balb,0,cm10
100000,1000,100000_1000,3090,95.0,3,95,nmf,1,96,0,balb,0,cm10
100000,10000,100000_10000,2427,756.0,3,95,nmf,1,96,0,balb,0,cm10
100000,100000,100000_100000,945,4731.0,3,95,nmf,1,96,0,balb,0,cm10
100,0,100_0,24,0.0,7,95,nmf,1,96,0,balb,0,cm10
100,100,100_100,31,21.0,7,95,nmf,1,96,0,balb,0,cm10
100,1000,100_1000,55,228.0,7,95,nmf,1,96,0,balb,0,cm10
100,10000,100_10000,375,785.0,7,95,nmf,1,96,0,balb,0,cm10
100,100000,100_100000,2499,1464.0,7,95,nmf,1,96,0,balb,0,cm10
1000,0,1000_0,341,0.0,7,95,nmf,1,96,0,balb,0,cm10
1000,100,1000_100,887,25.0,7,95,nmf,1,96,0,balb,0,cm10
1000,1000,1000_1000,1234,175.0,7,95,nmf,1,96,0,balb,0,cm10
1000,10000,1000_10000,7356,4677.0,7,95,nmf,1,96,0,balb,0,cm10
1000,100000,1000_100000,5427,3181.0,7,95,nmf,1,96,0,balb,0,cm10
10000,0,10000_0,1633,0.0,7,95,nmf,1,96,0,balb,0,cm10
10000,100,10000_100,1623,268.0,7,95,nmf,1,96,0,balb,0,cm10
10000,1000,10000_1000,1480,1982.0,7,95,nmf,1,96,0,balb,0,cm10
10000,10000,10000_10000,1467,5092.0,7,95,nmf,1,96,0,balb,0,cm10
10000,100000,10000_100000,1315,3580.0,7,95,nmf,1,96,0,balb,0,cm10
100000,10000,100000_10000,936,1380.0,7,95,nmf,1,96,0,balb,0,cm10
100000,100000,100000_100000,1139,18150.0,7,95,nmf,1,96,0,balb,0,cm10
100,0,100_0,100,0.0,0,95,nmf,1,96,0,balb,0,cm10
100,100,100_100,100,100.0,0,95,nmf,1,96,0,balb,0,cm10
100,1000,100_1000,100,1000.0,0,95,nmf,1,96,0,balb,0,cm10
100,10000,100_10000,100,10000.0,0,95,nmf,1,96,0,balb,0,cm10
100,100000,100_100000,100,100000.0,0,95,nmf,1,96,0,balb,0,cm10
1000,0,1000_0,1000,0.0,0,95,nmf,1,96,0,balb,0,cm10
1000,100,1000_100,1000,100.0,0,95,nmf,1,96,0,balb,0,cm10
1000,1000,1000_1000,1000,1000.0,0,95,nmf,1,96,0,balb,0,cm10
1000,10000,1000_10000,1000,10000.0,0,95,nmf,1,96,0,balb,0,cm10
1000,100000,1000_100000,1000,100000.0,0,95,nmf,1,96,0,balb,0,cm10
10000,0,10000_0,10000,0.0,0,95,nmf,1,96,0,balb,0,cm10
10000,100,10000_100,10000,100.0,0,95,nmf,1,96,0,balb,0,cm10
10000,1000,10000_1000,10000,1000.0,0,95,nmf,1,96,0,balb,0,cm10
10000,10000,10000_10000,10000,10000.0,0,95,nmf,1,96,0,balb,0,cm10
10000,100000,10000_100000,10000,100000.0,0,95,nmf,1,96,0,balb,0,cm10
100000,100,100000_100,100000,100.0,0,95,nmf,1,96,0,balb,0,cm10
100000,1000,100000_1000,100000,1000.0,0,95,nmf,1,96,0,balb,0,cm10
100000,10000,100000_10000,100000,10000.0,0,95,nmf,1,96,0,balb,0,cm10
100000,100000,100000_100000,100000,100000.0,0,95,nmf,1,96,0,balb,0,cm10
100,0,100_0,20,0.0,3,109,nmf,1,6,0,balb,0,cm10
100,0,100_0,16,0.0,7,109,nmf,1,6,0,balb,0,cm10
100,100,100_100,25,4.0,3,109,nmf,1,6,0,balb,0,cm10
100,100,100_100,7,27.0,7,109,nmf,1,6,0,balb,0,cm10
1000,0,1000_0,82,0.0,3,109,nmf,1,6,0,balb,0,cm10
1000,0,1000_0,21,0.0,3,115,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,56,0.0,7,109,nmf,1,6,0,balb,0,cm10
1000,0,1000_0,15,0.0,7,115,nmf,1,96,0,balb,0,dmem10
1000,100,1000_100,63,3.0,3,109,nmf,1,6,0,balb,0,cm10
1000,100,1000_100,79,15.0,7,109,nmf,1,6,0,balb,0,cm10
1000,1000,1000_1000,42,8.0,3,115,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,25,45.0,7,115,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,36,16.0,3,115,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,316,206.0,7,115,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,464,0.0,3,109,nmf,1,6,0,balb,0,cm10
10000,0,10000_0,347,0.0,7,109,nmf,1,6,0,balb,0,cm10
10000,100,10000_100,380,6.0,3,109,nmf,1,6,0,balb,0,cm10
10000,100,10000_100,493,24.0,7,109,nmf,1,6,0,balb,0,cm10
100,0,100_0,43,0.0,3,110,nmf,1,6,0,balb,0,cm10
100,0,100_0,22,0.0,7,110,nmf,1,6,0,balb,0,cm10
100,100,100_100,18,1.0,3,110,nmf,1,6,0,balb,0,cm10
100,100,100_100,9,6.0,7,110,nmf,1,6,0,balb,0,cm10
1000,0,1000_0,202,0.0,3,110,nmf,1,6,0,balb,0,cm10
1000,0,1000_0,41,0.0,7,110,nmf,1,6,0,balb,0,cm10
1000,100,1000_100,145,2.0,3,110,nmf,1,6,0,balb,0,cm10
1000,100,1000_100,78,6.0,7,110,nmf,1,6,0,balb,0,cm10
10000,0,10000_0,1453,0.0,3,110,nmf,1,6,0,balb,0,cm10
10000,0,10000_0,519,0.0,7,110,nmf,1,6,0,balb,0,cm10
10000,100,10000_100,1049,11.0,3,110,nmf,1,6,0,balb,0,cm10
10000,100,10000_100,1023,43.0,7,110,nmf,1,6,0,balb,0,cm10
10000,1000,10000_1000,1175,23.0,3,110,nmf,1,6,0,balb,0,cm10
10000,1000,10000_1000,920,275.0,7,110,nmf,1,6,0,balb,0,cm10
100,0,100_0,8,0.0,3,111,fat,1,6,0,balb,0,dmem10
100,0,100_0,3,0.0,7,111,fat,1,6,0,balb,0,dmem10
100,100,100_100,18,1.0,3,111,fat,1,6,0,balb,0,dmem10
100,100,100_100,1,1.0,7,111,fat,1,6,0,balb,0,dmem10
300,0,300_0,30,0.0,3,111,fat,1,6,0,balb,0,dmem10
300,0,300_0,2,0.0,7,111,fat,1,6,0,balb,0,dmem10
1000,0,1000_0,23,0.0,3,111,fat,1,6,0,balb,0,dmem10
1000,0,1000_0,4,0.0,7,111,fat,1,6,0,balb,0,dmem10
1000,1000,1000_1000,15,2.0,3,111,fat,1,6,0,balb,0,dmem10
1000,1000,1000_1000,6,1.0,7,111,fat,1,6,0,balb,0,dmem10
1000,10000,1000_10000,45,24.0,3,111,fat,1,6,0,balb,0,dmem10
1000,10000,1000_10000,16,11.0,7,111,fat,1,6,0,balb,0,dmem10
100,0,100_0,8,0.0,3,112,lung,1,6,0,balb,0,dmem10
100,0,100_0,4,0.0,7,112,lung,1,6,0,balb,0,dmem10
300,0,300_0,23,0.0,3,112,lung,1,6,0,balb,0,dmem10
300,0,300_0,2,0.0,7,112,lung,1,6,0,balb,0,dmem10
1000,100,1000_100,37,4.0,3,112,lung,1,6,0,balb,0,dmem10
1000,100,1000_100,12,1.0,7,112,lung,1,6,0,balb,0,dmem10
100,0,100_0,13,0.0,3,120,lung,1,6,0,balb,0,dmem10
100,0,100_0,4,0.0,7,120,lung,1,6,0,balb,0,dmem10
300,0,300_0,12,0.0,3,120,lung,1,6,0,balb,0,dmem10
300,0,300_0,8,0.0,7,120,lung,1,6,0,balb,0,dmem10
1000,100,1000_100,18,4.0,3,120,lung,1,6,0,balb,0,dmem10
1000,100,1000_100,14,3.0,7,120,lung,1,6,0,balb,0,dmem10
100,0,100_0,100,0.0,0,109,nmf,1,6,0,balb,0,cm10
100,100,100_100,100,100.0,0,109,nmf,1,6,0,balb,0,cm10
1000,0,1000_0,1000,0.0,0,109,nmf,1,6,0,balb,0,cm10
1000,0,1000_0,1000,0.0,0,115,nmf,1,96,0,balb,0,dmem10
1000,100,1000_100,1000,100.0,0,109,nmf,1,6,0,balb,0,cm10
1000,1000,1000_1000,1000,1000.0,0,115,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1000,10000.0,0,115,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,10000,0.0,0,109,nmf,1,6,0,balb,0,cm10
10000,100,10000_100,10000,100.0,0,109,nmf,1,6,0,balb,0,cm10
100,0,100_0,100,0.0,0,110,nmf,1,6,0,balb,0,cm10
100,100,100_100,100,100.0,0,110,nmf,1,6,0,balb,0,cm10
1000,0,1000_0,1000,0.0,0,110,nmf,1,6,0,balb,0,cm10
1000,100,1000_100,1000,100.0,0,110,nmf,1,6,0,balb,0,cm10
10000,0,10000_0,10000,0.0,0,110,nmf,1,6,0,balb,0,cm10
10000,100,10000_100,10000,100.0,0,110,nmf,1,6,0,balb,0,cm10
10000,1000,10000_1000,10000,1000.0,0,110,nmf,1,6,0,balb,0,cm10
100,0,100_0,100,0.0,0,111,fat,1,6,0,balb,0,dmem10
100,100,100_100,100,100.0,0,111,fat,1,6,0,balb,0,dmem10
300,0,300_0,300,0.0,0,111,fat,1,6,0,balb,0,dmem10
1000,0,1000_0,1000,0.0,0,111,fat,1,6,0,balb,0,dmem10
1000,1000,1000_1000,1000,1000.0,0,111,fat,1,6,0,balb,0,dmem10
1000,10000,1000_10000,1000,10000.0,0,111,fat,1,6,0,balb,0,dmem10
100,0,100_0,100,0.0,0,112,lung,1,6,0,balb,0,dmem10
300,0,300_0,300,0.0,0,112,lung,1,6,0,balb,0,dmem10
1000,100,1000_100,1000,100.0,0,112,lung,1,6,0,balb,0,dmem10
100,0,100_0,100,0.0,0,120,lung,1,6,0,balb,0,dmem10
300,0,300_0,300,0.0,0,120,lung,1,6,0,balb,0,dmem10
1000,100,1000_100,1000,100.0,0,120,lung,1,6,0,balb,0,dmem10
1000,0,1000_0,58,0.0,7,106,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,50,0.0,3,106,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,105,103.0,7,106,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,63,70.0,3,106,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,121,222.0,7,106,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,50,228.0,3,106,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,7430,0.0,7,106,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,1025,0.0,3,106,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,2578,1971.0,7,106,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,1810,259.0,3,106,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,2017,2833.0,7,106,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,4940,1916.0,3,106,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,3,0.0,7,108,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,9,0.0,3,108,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,3,1.0,7,108,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,15,32.0,3,108,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,6,44.0,7,108,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,27,342.0,3,108,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,1526,0.0,7,108,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,575,0.0,3,108,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,2716,1964.0,7,108,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,775,263.0,3,108,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,2386,2295.0,7,108,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,2052,1249.0,3,108,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,1000,0.0,0,106,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,1000,1000.0,0,106,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1000,10000.0,0,106,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,10000,0.0,0,106,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,10000,1000.0,0,106,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,10000,10000.0,0,106,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,1000,0.0,0,108,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,1000,1000.0,0,108,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1000,10000.0,0,108,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,10000,0.0,0,108,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,10000,1000.0,0,108,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,10000,10000.0,0,108,nmf,1,96,0,balb,0,dmem10
0,100000,0_100000,0,2880.0,3,121,nmf,1,96,0,balb,0,cm10
0,100000,0_100000,0,691.0,7,121,nmf,1,96,0,balb,0,cm10
1000,0,1000_0,259,0.0,3,121,nmf,1,96,0,balb,0,cm10
1000,0,1000_0,679,0.0,7,121,nmf,1,96,0,balb,0,cm10
1000,100000,1000_100000,2628,3950.0,3,121,nmf,1,96,0,balb,0,cm10
1000,100000,1000_100000,7330,4436.0,7,121,nmf,1,96,0,balb,0,cm10
1000,300000,1000_300000,253,6691.0,3,121,nmf,1,96,0,balb,0,cm10
1000,300000,1000_300000,50,923.0,7,121,nmf,1,96,0,balb,0,cm10
10000,0,10000_0,1524,0.0,3,121,nmf,1,96,0,balb,0,cm10
10000,0,10000_0,2578,0.0,7,121,nmf,1,96,0,balb,0,cm10
10000,100000,10000_100000,1286,9987.0,3,121,nmf,1,96,0,balb,0,cm10
10000,100000,10000_100000,3551,8058.0,7,121,nmf,1,96,0,balb,0,cm10
10000,300000,10000_300000,858,4255.0,3,121,nmf,1,96,0,balb,0,cm10
10000,300000,10000_300000,467,1082.0,7,121,nmf,1,96,0,balb,0,cm10
0,100000,0_100000,0,1732.0,3,122,nmf,1,96,0,balb,0,cm10
0,100000,0_100000,0,718.0,7,122,nmf,1,96,0,balb,0,cm10
0,300000,0_300000,0,1116.0,3,122,nmf,1,96,0,balb,0,cm10
0,300000,0_300000,0,280.0,7,122,nmf,1,96,0,balb,0,cm10
1000,0,1000_0,325,0.0,3,122,nmf,1,96,0,balb,0,cm10
1000,0,1000_0,1052,0.0,7,122,nmf,1,96,0,balb,0,cm10
1000,100000,1000_100000,2393,2956.0,3,122,nmf,1,96,0,balb,0,cm10
1000,100000,1000_100000,6783,3099.0,7,122,nmf,1,96,0,balb,0,cm10
1000,300000,1000_300000,505,1831.0,3,122,nmf,1,96,0,balb,0,cm10
1000,300000,1000_300000,3016,758.0,7,122,nmf,1,96,0,balb,0,cm10
10000,0,10000_0,1344,0.0,3,122,nmf,1,96,0,balb,0,cm10
10000,0,10000_0,2191,0.0,7,122,nmf,1,96,0,balb,0,cm10
10000,100000,10000_100000,2746,6354.0,3,122,nmf,1,96,0,balb,0,cm10
10000,100000,10000_100000,3734,9253.0,7,122,nmf,1,96,0,balb,0,cm10
10000,300000,10000_300000,417,6158.0,3,122,nmf,1,96,0,balb,0,cm10
10000,300000,10000_300000,1981,3324.0,7,122,nmf,1,96,0,balb,0,cm10
1000,0,1000_0,317,0.0,3,128,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,718,0.0,7,128,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,511,0.0,14,128,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,332,0.0,21,128,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,448,514.0,3,128,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,1772,2770.0,7,128,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,1272,5547.0,14,128,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,1036,8232.0,21,128,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1045,910.0,3,128,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1738,3096.0,7,128,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1626,3859.0,14,128,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,779,8052.0,21,128,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,6116,0.0,3,128,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,6923,0.0,7,128,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,4726,0.0,14,128,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,6152,0.0,21,128,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,6133,984.0,3,128,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,3124,9945.0,7,128,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,1000,3687.0,14,128,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,1848,10178.0,21,128,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,7014,2625.0,3,128,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,1859,6442.0,7,128,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,1352,1882.0,14,128,nmf,1,96,0,balb,0,dmem10
10000,10000,10000_10000,1122,6584.0,21,128,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,388,0.0,3,129,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,660,0.0,7,129,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,966,0.0,14,129,nmf,1,96,0,balb,0,dmem10
1000,0,1000_0,754,0.0,21,129,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,824,412.0,3,129,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,1289,1535.0,7,129,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,1278,3440.0,14,129,nmf,1,96,0,balb,0,dmem10
1000,1000,1000_1000,1156,5402.0,21,129,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1299,585.0,3,129,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1764,4542.0,7,129,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1437,2893.0,14,129,nmf,1,96,0,balb,0,dmem10
1000,10000,1000_10000,1066,2570.0,21,129,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,6389,0.0,3,129,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,3111,0.0,7,129,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,2897,0.0,14,129,nmf,1,96,0,balb,0,dmem10
10000,0,10000_0,2497,0.0,21,129,nmf,1,96,0,balb,0,dmem10
10000,1000,10000_1000,9448,2459.0,3,129,nmf,1,96,0,balb,0,dmem10
